 Iteration,         x1,         x2,    Fitness,         r1,         r2
         0,  -3.124416, 2.13608250, -59.011550,  -64.01155,  -118.0231
         0, -3.3912514, 2.51116419, -58.638258, -63.638258, -117.27651
         0, -2.0618034, -1.9714691, -58.596145, -63.596145, -117.19229
         0,  2.8250572, -2.2683738, -58.534080,  -63.53408, -117.06816
         0, -3.1011211, 2.07735780, -58.464059, -63.464059, -116.92811
         0, -2.0952994, -1.9287419, -58.386056, -63.386056, -116.77211
         0, -3.2966612, 3.16238210, -58.221736, -63.221736, -116.44347
         0,  1.9925885, -2.8854245, -58.060256, -63.060256, -116.12051
         0, -2.7467205,  2.0089502, -57.883554, -62.883554,  -115.7671
         0, 3.19033729, -2.4506402, -57.789623, -62.789623, -115.57924
         0, 3.33449749, -2.7657691, -57.653059, -62.653059, -115.30611
         0, -2.6404973,  3.3002649, -57.641315, -62.641315, -115.28263
         0, -3.4619729, 2.64078480, -57.585237, -62.585237, -115.17047
         0, -2.2884789, -1.7242891, -57.580717, -62.580717, -115.16143
         0, -2.7632807, 3.34196220, -57.466579, -62.466579, -114.93315
         0, -3.4256477, 2.44196969, -57.409606, -62.409606, -114.81921
         0, -2.5558323, 3.28458559, -57.213139, -62.213139, -114.42627
         0, -2.1990087, 2.59356099, -57.196202, -62.196202,  -114.3924
         0,  1.9098527, -2.9053427, -56.919513, -61.919513, -113.83902
         0, -1.5130211,  -3.210293, -56.843082, -61.843082, -113.68616
         0, -2.2885897, 2.32167050, -56.696340,  -61.69634, -113.39268
         0, -2.1484756, 2.80653700, -56.621333, -61.621333, -113.24266
         0, -2.4061757, 3.22765090, -56.580846, -61.580846, -113.16169
         0, -3.3186032, -3.8013542, -56.457283, -61.457283, -112.91456
         0, -3.3572683, 2.17512059, -56.262140,  -61.26214, -112.52428
         0, 1.85807630, -2.7636029, -55.857997, -60.857997, -111.71599
         0, -1.5089842, -2.4677859, -55.741638, -60.741638, -111.48327
         0, -3.6340806, -3.6150903, -55.722131, -60.722131, -111.44426
         0, -3.4901125, 3.03635320, -55.650981, -60.650981, -111.30196
         0, -1.5409804, -2.4029309, -55.559962, -60.559962, -111.11992
         0, -1.3764146, -2.7196186, -55.419409, -60.419409, -110.83881
         0, 3.37143490, -2.5706009, -55.362158, -60.362158, -110.72431
         0, -2.6166541,  3.3949809, -55.173368, -60.173368, -110.34673
         0, -2.9035326, 3.45424949, -54.800858, -59.800858, -109.60171
         0, 2.11792239, -3.4066850, -54.546561, -59.546561, -109.09312
         0, -3.3910256, -3.8126597, -54.525433, -59.525433, -109.05086
         0, -3.2576608, -1.4241784, -54.461706, -59.461706, -108.92341
         0, -3.5237363,  -3.740903, -54.441754, -59.441754,  -108.8835
         0, -2.2348093,  2.1649531, -54.169830,  -59.16983, -108.33966
         0, -2.2766814, -1.5417617, -53.770245, -58.770245, -107.54049
         0, 3.46081919, -2.6506044, -53.590497, -58.590497, -107.18099
         0, -2.0199482, 2.48789840, -53.508967, -58.508967, -107.01793
         0, 2.34461559, -2.0670002, -53.226847, -58.226847, -106.45369
         0, -1.2960646, -2.6114502, -53.099631, -58.099631, -106.19926
         0, -2.1809682, -1.5835160, -53.067809, -58.067809, -106.13561
         0, -3.0943673, 1.67937730, -52.882386, -57.882386, -105.76477
         0,  3.4816588, -3.1442474, -52.882193, -57.882193, -105.76438
         0, -2.0539308,  3.1289678, -52.560196, -57.560196, -105.12039
         0, -3.5831942, 3.07142149, -52.542462, -57.542462, -105.08492
         0, -1.6664557, -3.5607917, -52.481012, -57.481012, -104.96202
         0, 2.06857139, -3.4747838, -52.293330,  -57.29333, -104.58666
         0,  3.0385019, -1.9796563, -52.266243, -57.266243, -104.53248
         0, -2.0555409, 3.15647530, -52.195942, -57.195942, -104.39188
         0, -1.8971371, 2.83119980, -51.980888, -56.980888, -103.96177
         0, -3.2615349, -1.2915212, -51.857206, -56.857206, -103.71441
         0,  -3.132148, -3.9412051, -51.670918, -56.670918, -103.34183
         0, -1.7875112, -3.6654508, -51.316844, -56.316844, -102.63368
         0, -2.7736707,  1.5472405, -51.305147, -56.305147, -102.61029
         0, -2.4479273, 1.72695669, -51.198834, -56.198834, -102.39766
         0, -1.3319659, -3.3576088, -50.985206, -55.985206, -101.97041
         0, -2.3604303,  3.4483476, -50.761382, -55.761382, -101.52276
         0, -1.8030510, -1.7996612, -50.395638, -55.395638, -100.79127
         0, 2.11702100, -2.0441895, -50.327851, -55.327851,  -100.6557
         0, -2.0091951, 2.16928959, -50.320723, -55.320723, -100.64144
         0, 1.44771819, -2.9422964, -50.091281, -55.091281, -100.18256
         0, -1.2058996, -3.2753646, -50.058342, -55.058342, -100.11668
         0, -2.1475063, 1.94799660, -49.916455, -54.916455, -99.832911
         0, 2.99147289, -1.8326262, -49.880994, -54.880994, -99.761988
         0, -3.5218132, 1.97701260, -49.798194, -54.798194, -99.596389
         0, 1.90969260, -2.1714881, -49.785431, -54.785431, -99.570863
         0, -1.0335668, -2.9279775, -49.715158, -54.715158, -99.430316
         0, -1.1524406, -3.2344542, -49.680273, -54.680273, -99.360547
         0, 2.58810089, 2.87321979, -49.466830,  -54.46683,  -98.93366
         0, 1.40523959, -2.8526913, -49.456999, -54.456999, -98.913998
         0, -1.0465619, -3.0938036, -49.278420,  -54.27842,  -98.55684
         0, 1.58209590, -2.4550977, -49.128783, -54.128783, -98.257566
         0,  3.4081443,  -2.179768, -49.116589, -54.116589, -98.233178
         0, 1.94575420,  -3.532094, -49.070890,  -54.07089,  -98.14178
         0, 1.83186549, -3.4736672, -49.052231, -54.052231, -98.104463
         0, -1.0865415, -3.1932224, -49.034435, -54.034435, -98.068871
         0, -1.2445648, -3.3819784, -48.849124, -53.849124, -97.698248
         0, 2.84108800,  2.4533182, -48.798772, -53.798772, -97.597545
         0,  2.6202539, -3.7275400, -48.752045, -53.752045, -97.504091
         0, -0.9747338, -2.9376937, -48.732087, -53.732087, -97.464174
         0, 3.03974720, 2.71142569, -48.643126, -53.643126, -97.286253
         0, -3.1884809, -1.0530648, -48.513882, -53.513882, -97.027765
         0, -1.7181699,  2.6679432, -48.495928, -53.495928, -96.991857
         0, -1.7259026, 2.88236379, -48.454882, -53.454882, -96.909764
         0, -3.7150436,   2.459346, -48.405855, -53.405855,  -96.81171
         0, -1.1234111, -3.2891254, -48.359835, -53.359835,  -96.71967
         0, -1.7186176, 2.58145540, -48.217496, -53.217496, -96.434993
         0, -3.2909295, -1.1103829, -48.101736, -53.101736, -96.203473
         0, -2.8890964, -0.9300604, -48.033705, -53.033705, -96.067411
         0, -1.9392719,   3.274502, -47.970779, -52.970779, -95.941559
         0, -3.8401449, -3.5890256, -47.901266, -52.901266, -95.802533
         0, 2.32227029, -1.7864912, -47.701576, -52.701576, -95.403153
         0, 2.31637839,  2.6295573, -47.576075, -52.576075, -95.152151
         0,  3.0749949, 2.51473579, -47.561635, -52.561635,  -95.12327
         0,   2.298515, 2.67754669, -47.524199, -52.524199, -95.048398
         0, -3.9343276, -2.2718420, -47.518996, -52.518996, -95.037993
         0, -2.7090753, 1.30410700, -47.453398, -52.453398, -94.906797
         0, -3.4876997, -1.3032510, -47.453041, -52.453041, -94.906083
         0, -2.4057725, 1.51006019, -47.434648, -52.434648, -94.869296
         0, -0.8853903, -2.9516497, -47.303025, -52.303025, -94.606051
         0, -1.6236004, -3.6880403, -47.204085, -52.204085,  -94.40817
         0, -3.7301747,  2.3849421, -47.201393, -52.201393, -94.402786
         0, 1.25328350, -2.7975608, -47.177792, -52.177792, -94.355584
         0, 3.09952209, 2.48472609, -47.080708, -52.080708, -94.161417
         0, 2.39440560, 3.05925659, -46.873093, -51.873093, -93.746187
         0, -3.9838546, -3.3120676, -46.852891, -51.852891, -93.705782
         0, -3.2646065, 3.61305480, -46.825020,  -51.82502, -93.650041
         0, -2.7420177, 1.23520949, -46.693173, -51.693173, -93.386346
         0, 2.33548280, 2.41742250, -46.553586, -51.553586, -93.107172
         0, 2.59679760, 3.18280039, -46.492515, -51.492515,  -92.98503
         0, -2.5624187, 1.31454179, -46.422633, -51.422633, -92.845267
         0, -2.5600275, 1.31576830, -46.416178, -51.416178, -92.832356
         0, 3.01151600, 2.29197479, -46.397051, -51.397051, -92.794102
         0, 1.21382940, -2.7231767, -46.304288, -51.304288, -92.608576
         0, 1.64728709, -3.4789693, -46.187719, -51.187719, -92.375438
         0, 3.69095689, -2.8788082, -46.118306, -51.118306, -92.236613
         0, 2.66970409, 3.21896489, -46.108645, -51.108645, -92.217291
         0, -2.7877083, 1.17489219, -46.096153, -51.096153, -92.192306
         0, -3.0823252, -0.8329079, -45.971241, -50.971241, -91.942482
         0, -2.9090122, 1.14616420, -45.946881, -50.946881, -91.893762
         0, -0.8032750, -3.0205846, -45.881868, -50.881868, -91.763737
         0, -2.3580346,    1.44402, -45.816568, -50.816568, -91.633137
         0, 1.29674469, -2.4909132, -45.412351, -50.412351, -90.824703
         0,   1.480746, -2.2868796, -45.315483, -50.315483, -90.630967
         0, 1.43377700, -2.3249268, -45.194347, -50.194347, -90.388694
         0, -1.2915919, -2.0527293, -45.146974, -50.146974, -90.293948
         0,  -2.524617, 1.24170120, -45.030816, -50.030816, -90.061632
         0,  2.0752302, 2.82084030, -44.938231, -49.938231, -89.876462
         0, 3.54700959, -3.4799740, -44.891413, -49.891413, -89.782826
         0, -1.9030993, -1.4221106, -44.862788, -49.862788, -89.725577
         0, -0.7626651, -3.1257476, -44.638155, -49.638155,  -89.27631
         0, 3.29611520,  2.8125634, -44.621975, -49.621975, -89.243951
         0, 2.92247150, 3.28535009, -44.432298, -49.432298, -88.864596
         0, -3.4723308, 3.57149460, -44.214393, -49.214393, -88.428787
         0, -0.9155841, -2.4022362, -44.164732, -49.164732, -88.329465
         0, -2.1288434, 1.57464370, -44.133952, -49.133952, -88.267904
         0,  1.9846857, 2.66445090, -43.725574, -48.725574, -87.451149
         0, 0.96075939, -2.8681205, -43.701289, -48.701289, -87.402579
         0,  2.7829774,  1.9749659, -43.669630,  -48.66963, -87.339261
         0, 0.95342269, -2.8799699, -43.632048, -48.632048, -87.264097
         0, 3.33454809, -1.7741837, -43.462074, -48.462074, -86.924149
         0, -2.5256479, -0.7638248, -43.406926, -48.406926, -86.813852
         0,  2.5483791, -1.4796049, -43.311882, -48.311882, -86.623764
         0, -3.1297912,  3.7322998, -43.298832, -48.298832, -86.597664
         0,  2.0737154, 2.36743950, -43.184644, -48.184644, -86.369288
         0, -1.1031598, -2.1324018, -43.122968, -48.122968, -86.245937
         0, 1.01591690, -2.6236471, -43.120162, -48.120162, -86.240325
         0, -2.4741972, -0.7639646, -42.830124, -47.830124, -85.660249
         0, 3.54726660, -2.0612198, -42.746077, -47.746077, -85.492154
         0, 3.14642339,  2.1051117, -42.699086, -47.699086, -85.398172
         0, 3.24339409, 2.23844660, -42.653066, -47.653066, -85.306132
         0, -2.9998925, -0.5286238, -42.518436, -47.518436, -85.036873
         0, 1.93395070, 2.95704989, -42.422527, -47.422527, -84.845055
         0, -2.0742171, -3.9660932, -42.388930,  -47.38893, -84.777861
         0,  -2.179471, 1.39581260, -42.366620,  -47.36662, -84.733241
         0, -1.4911457, -1.7030423, -42.298382, -47.298382, -84.596765
         0, -2.7388352, -0.5313230, -42.269589, -47.269589, -84.539179
         0, 0.93441750, -2.5984766, -41.985402, -46.985402, -83.970804
         0, 0.78046770, -2.8266668, -41.802967, -46.802967, -83.605935
         0, -3.4994284, -1.0037823, -41.796796, -46.796796, -83.593592
         0,  2.3612985, -3.8461739, -41.700861, -46.700861, -83.401722
         0, -2.4306004, 1.06539249, -41.660716, -46.660716, -83.321432
         0, -1.5943621, -1.5677974, -41.653518, -46.653518, -83.307036
         0, -2.5524409, 0.93092880, -41.508605, -46.508605,  -83.01721
         0, -3.0468728, 0.76996069, -41.435666, -46.435666, -82.871332
         0, -2.2264820, 3.66434409, -41.047663, -46.047663, -82.095327
         0, -2.7326845, -0.4088918, -41.035759, -46.035759, -82.071519
         0,  1.2978945, -3.4838666, -40.963617, -45.963617, -81.927234
         0, 1.97268760, 3.15179840, -40.879027, -45.879027, -81.758054
         0, -0.3339029, -2.8710305, -40.868567, -45.868567, -81.737134
         0,  -3.869121,  2.3951151, -40.832346, -45.832346, -81.664692
         0, 3.24045440, 3.28180369, -40.730888, -45.730888, -81.461776
         0, -2.7210057,  0.7065687, -40.727703, -45.727703, -81.455406
         0, 2.94695920, -1.3420022, -40.539303, -45.539303, -81.078606
         0, -2.5287293,  0.8433462, -40.361534, -45.361534, -80.723068
         0, -2.2212575, 1.18491299, -40.137152, -45.137152, -80.274304
         0, 1.52811139, -3.6212978, -40.112095, -45.112095, -80.224191
         0,   -2.97626, -0.2294404, -40.065820,  -45.06582, -80.131641
         0, 0.51249110,   -2.88471, -39.945534, -44.945534, -79.891069
         0, -0.2931666, -3.1035182, -39.844165, -44.844165,  -79.68833
         0, -1.4415944, -1.6268037, -39.807069, -44.807069, -79.614139
         0, 2.34487329, 1.83606599, -39.705548, -44.705548, -79.411096
         0, -1.2784269, 2.59565300, -39.649286, -44.649286, -79.298573
         0, -2.8255976, 0.42682239, -39.437634, -44.437634, -78.875269
         0, -1.8420152, 1.61490790, -39.418412, -44.418412, -78.836824
         0,  2.7530431, 1.67779949, -39.392322, -44.392322, -78.784644
         0, -3.4630704, -0.7803193, -39.322830,  -44.32283, -78.645661
         0, -2.4300889, -0.5133768, -39.238562, -44.238562, -78.477124
         0,  1.9139659, -3.7860718, -39.214704, -44.214704, -78.429409
         0, 1.85441690,   2.257821, -39.105906, -44.105906, -78.211812
         0, 1.77124560, 2.38035850, -39.074589, -44.074589, -78.149179
         0, -3.3787788, 0.95138660, -39.064909, -44.064909, -78.129818
         0, -1.9624014, -3.9895116, -38.939628, -43.939628, -77.879256
         0, 0.52372019, -2.6115501, -38.680250,  -43.68025, -77.360501
         0, 0.27704469, -2.7310803, -38.599724, -43.599724, -77.199449
         0, 2.45417950, 1.69858790, -38.583227, -43.583227, -77.166454
         0, 2.40085999, -3.9142593, -38.482303, -43.482303, -76.964606
         0, 3.32421339, 3.30603769, -38.479800,   -43.4798,   -76.9596
         0, 3.52139920, 2.67434719, -38.470083, -43.470083, -76.940167
         0,  2.3857244, -1.2815211, -38.365124, -43.365124, -76.730248
         0, 3.22130920,    1.87237, -38.342079, -43.342079, -76.684158
         0, -0.0312505, -2.6616741, -38.321061, -43.321061, -76.642123
         0, -1.2033877, 2.60400869, -38.291876, -43.291876, -76.583753
         0, 2.82964569, 1.60939990, -38.269221, -43.269221, -76.538443
         0, 3.14995669, 3.44311940, -38.239042, -43.239042, -76.478084
         0, 0.11178950, -3.1133932, -38.170414, -43.170414, -76.340828
         0, -1.2074138, -1.7671503, -38.143093, -43.143093, -76.286187
         0, -1.8865191, 1.47060349, -38.141163, -43.141163, -76.282327
         0, 0.99216580, -2.2444251, -38.132907, -43.132907, -76.265815
         0, -3.1519649, -0.0275275, -38.082907, -43.082907, -76.165814
         0, 1.27788569, -2.0287444, -38.064259, -43.064259, -76.128518
         0, 1.59977710,  2.8836056, -37.941193, -42.941193, -75.882386
         0, -3.3672849, 0.81811060, -37.930240,  -42.93024, -75.860481
         0, -1.0337106, -1.9121082, -37.907618, -42.907618, -75.815236
         0, -1.9220802, -1.0173265, -37.823451, -42.823451, -75.646902
         0,  1.9402425, 3.29999060, -37.753990,  -42.75399,  -75.50798
         0, -3.6054022, 3.64339459, -37.501141, -42.501141, -75.002283
         0, 3.53114959, -1.7520056, -37.411284, -42.411284, -74.822568
         0, -2.5305519, -0.1061193, -37.407606, -42.407606, -74.815212
         0,  -2.461563, -0.2505531, -37.397360,  -42.39736, -74.794721
         0, -1.6396996, 1.74201929, -37.311350,  -42.31135, -74.622701
         0, -2.4648581, -0.2280221, -37.294999, -42.294999, -74.589999
         0, 1.09988480, -3.5233822, -37.262296, -42.262296, -74.524592
         0, -4.1259695, -2.4128426, -37.261878, -42.261878, -74.523757
         0,  2.6819274, -3.9637679, -37.145489, -42.145489, -74.290979
         0, -1.2839737, 3.16214560, -37.136024, -42.136024, -74.272049
         0, -2.5033346, 3.82683869, -37.113059, -42.113059, -74.226119
         0, -1.7740471, 1.54491950, -37.044053, -42.044053, -74.088106
         0, -2.3335274, -4.1143696, -37.001707, -42.001707, -74.003414
         0, -0.0035899, -2.5130356, -36.872640,  -41.87264, -73.745281
         0, 2.85771120, 1.52103219, -36.871358, -41.871358, -73.742716
         0,  2.1009389, -1.3607295, -36.818072, -41.818072, -73.636144
         0,  1.2131232, -2.0065288, -36.778244, -41.778244, -73.556489
         0, -1.5901272, 1.76231559, -36.624086, -41.624086, -73.248173
         0,  1.4604903, -1.8130363, -36.564999, -41.564999, -73.129998
         0, -1.0967048,  2.6511248, -36.540781, -41.540781, -73.081562
         0, 3.13819370, -1.2301398, -36.482829, -41.482829, -72.965659
         0,  2.4666432, 1.55011809, -36.459245, -41.459245,  -72.91849
         0, 0.41450250, -2.4477484, -36.425761, -41.425761, -72.851522
         0, 1.54957719, 2.44965589, -36.330206, -41.330206, -72.660413
         0,  2.3628845, -3.9477943, -36.275155, -41.275155,  -72.55031
         0,  2.2246901, 3.49191930, -36.262201, -41.262201, -72.524403
         0, -0.1321457, -2.4222348, -36.251125, -41.251125,  -72.50225
         0, 2.75909599, 1.46185340, -36.185297, -41.185297, -72.370595
         0, -3.2851799, 0.14401919, -36.119851, -41.119851, -72.239702
         0, 1.58957459,  2.3485543, -36.090576, -41.090576, -72.181152
         0, -1.0694651, 2.83175749, -36.090047, -41.090047, -72.180094
         0, -2.9555599, -4.1890782, -36.005494, -41.005494, -72.010989
         0, -1.6454863, -1.2197364, -35.953786, -40.953786, -71.907572
         0, -4.0737782, -3.5396058, -35.835645, -40.835645,  -71.67129
         0, -3.5924763,  -4.052363, -35.616186, -40.616186, -71.232372
         0,  1.4398304, 2.87490869, -35.614010,  -40.61401,  -71.22802
         0, -1.0913298, 2.47623269, -35.611289, -40.611289, -71.222578
         0,  -2.412916, 0.13944509, -35.467561, -40.467561, -70.935123
         0, 1.85561219, 1.95715060, -35.393699, -40.393699, -70.787399
         0, -3.8971603,  2.0308601, -35.322935, -40.322935, -70.645871
         0, -2.3169034, -0.2199941, -35.264647, -40.264647, -70.529294
         0,  2.6149182, -1.0242485, -35.190357, -40.190357, -70.380715
         0,  2.9717582, -1.0567053, -35.176379, -40.176379, -70.352759
         0, 1.68534300, 2.12650009, -35.111326, -40.111326, -70.222653
         0, -3.4856625, -0.4763109, -35.083578, -40.083578, -70.167156
         0, -0.2019523, -2.3110156, -35.072176, -40.072176, -70.144352
         0, 3.47087829, 2.06877059, -35.041888, -40.041888, -70.083777
         0,  -3.349005, 0.19401140, -35.017105, -40.017105,  -70.03421
         0,  3.5296889,  3.1826074, -35.012939, -40.012939, -70.025878
         0, 3.61362150, 2.88609739, -34.903398, -39.903398, -69.806796
         0, 0.14722330, -3.3549991, -34.891772, -39.891772, -69.783545
         0,  0.9351474, -3.5407549, -34.835714, -39.835714, -69.671428
         0, 1.35935700, 2.79950679, -34.665128, -39.665128, -69.330257
         0, -1.5045074, -3.9103133, -34.507520,  -39.50752, -69.015041
         0, -2.1155543, -0.5183100, -34.486934, -39.486934, -68.973868
         0, -2.3022108, -0.0627554, -34.299383, -39.299383, -68.598767
         0, 0.99332569, -2.0197852, -34.287899, -39.287899, -68.575799
         0, -3.8323112, 1.72296259, -34.260508, -39.260508, -68.521017
         0, 2.26385060, 1.51843839, -34.198741, -39.198741, -68.397482
         0, -4.1230686,   -2.18661, -34.096811, -39.096811, -68.193623
         0, -1.0540664, 2.36167029, -34.067931, -39.067931, -68.135862
         0, -2.9452962, 3.92236139, -34.061164, -39.061164, -68.122328
         0, 0.74347299, -2.1456629, -34.007872, -39.007872, -68.015744
         0, -3.9966015,  2.4356906, -33.982228, -38.982228, -67.964457
         0, 2.12914880, 1.60466450, -33.940781, -38.940781, -67.881563
         0, -3.9435123, 2.11882140, -33.888604, -38.888604, -67.777208
         0, 0.37200340, -3.4213314, -33.855441, -38.855441, -67.710882
         0, -4.1069877, -2.1007621, -33.771884, -38.771884, -67.543769
         0, -2.2778799, -0.0085465, -33.765050,  -38.76505,   -67.5301
         0,  2.6887003,  1.2936476, -33.734845, -38.734845, -67.469691
         0, -2.4673021,   3.881627, -33.664067, -38.664067, -67.328134
         0, 1.60811849, 2.08999739, -33.503870,  -38.50387, -67.007741
         0, 1.14813900, -1.8774785, -33.487130,  -38.48713, -66.974261
         0, -1.0087981, -3.7487489, -33.197308, -38.197308, -66.394617
         0, -2.8489991, 3.93660009, -33.173015, -38.173015, -66.346031
         0, -3.8396666, 1.66186880, -32.990877, -37.990877, -65.981755
         0, 1.52660070, 2.14343539, -32.954006, -37.954006, -65.908013
         0, -0.6008731, -1.9737611, -32.837291, -37.837291, -65.674583
         0, 0.04253250, -3.4534045, -32.834902, -37.834902, -65.669805
         0, -0.2223855, -2.1613073, -32.813359, -37.813359, -65.626718
         0, -3.8730459, -1.3089926, -32.691425, -37.691425,  -65.38285
         0, -3.9895547,  3.1670108, -32.660141, -37.660141, -65.320282
         0, -1.4710488, 1.63951199, -32.440629, -37.440629, -64.881258
         0, -1.6853284, -0.9644193, -32.321570,  -37.32157,  -64.64314
         0,  1.3181411, 2.36472739, -32.283964, -37.283964, -64.567928
         0, 1.25381790,  3.0010531, -32.197272, -37.197272, -64.394545
         0, 1.27177540, 2.42632439, -32.153763, -37.153763, -64.307526
         0, -1.7119435, 1.28707840, -32.093973, -37.093973, -64.187947
         0, 1.28873259, 2.37036849, -31.924298, -36.924298, -63.848597
         0, 1.29098570,  3.0823088, -31.885123, -36.885123, -63.770247
         0,  1.3517798, 3.15552779, -31.765051, -36.765051, -63.530103
         0, -3.5994118, 0.81365789, -31.761747, -36.761747, -63.523495
         0,  2.0504919, -3.9652814, -31.758236, -36.758236, -63.516473
         0, -3.5359990, -0.2340181, -31.721851, -36.721851, -63.443702
         0, 1.44222590, -1.5790125, -31.656877, -36.656877, -63.313754
         0, -2.1109052, 0.47960579, -31.611719, -36.611719, -63.223438
         0, 1.96878949, -1.1717134, -31.545021, -36.545021, -63.090042
         0, -0.1708629, -2.0979542, -31.430251, -36.430251, -62.860503
         0, -4.2415289, -2.7396449, -31.425032, -36.425032, -62.850065
         0, -0.7677946, -3.7051785, -31.317759, -36.317759, -62.635518
         0, 2.32420639, 3.65966090, -31.122501, -36.122501, -62.245003
         0, -3.7114734, -0.7715428, -31.117077, -36.117077, -62.234154
         0,  3.0565447, -0.8440982, -31.013960,  -36.01396, -62.027921
         0, 3.40869939, -1.2327770, -31.013886, -36.013886, -62.027772
         0, -1.4379122, -1.1736038, -31.002281, -36.002281, -62.004562
         0, -3.6507756, -0.5726348, -30.933391, -35.933391, -61.866782
         0, 3.78053199, -3.6172609, -30.868073, -35.868073, -61.736147
         0,  3.1514469, 1.28029610, -30.824914, -35.824914, -61.649829
         0, 2.44071930,  1.1611693, -30.786118, -35.786118, -61.572237
         0,  1.3996721, 2.11628559, -30.763861, -35.763861, -61.527722
         0, -3.6324084, -0.4954054, -30.761984, -35.761984, -61.523969
         0, -1.0703343, 3.29990259, -30.760592, -35.760592, -61.521185
         0, 2.35553140, 1.19717529, -30.552134, -35.552134, -61.104268
         0, -2.0541836, -0.1085194, -30.355452, -35.355452, -60.710905
         0,    -3.1749, -4.2435504, -30.305718, -35.305718, -60.611436
         0, -2.5326702, 3.95004669, -30.297710,  -35.29771,  -60.59542
         0, -0.6639331, 2.76990089, -30.110706, -35.110706, -60.221413
         0, -0.1166040, -3.5693112, -30.089752, -35.089752, -60.179504
         0,  2.9157921,  1.0240551, -29.864094, -34.864094, -59.728189
         0, 2.80613800, -0.6448754, -29.829398, -34.829398, -59.658797
         0, 0.99113499,  2.6325667, -29.745017, -34.745017, -59.490034
         0,  2.7584114, -0.6214069, -29.595601, -34.595601, -59.191202
         0, 1.15275539,  3.1180205, -29.588174, -34.588174, -59.176349
